	Domain	"Phylum	"	"Class	"	"Order	"	Family 	"Genus	"	Species
OTU202	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Cantharellales	f:Ceratobasidiaceae	UNKNOWN	UNKNOWN
OTU203	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Sordariales	f:Chaetomiaceae	UNKNOWN	UNKNOWN
OTU204	d:Fungi	p:Mortierellomycota	c:Mortierellomycetes	o:Mortierellales	f:Mortierellaceae	g:Mortierella	UNKNOWN
OTU205	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU206	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Sordariales	UNKNOWN	UNKNOWN	UNKNOWN
OTU207	d:Fungi	p:Ascomycota	c:Eurotiomycetes	o:Chaetothyriales	UNKNOWN	UNKNOWN	UNKNOWN
OTU208	d:Fungi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU209	d:Fungi	p:Ascomycota	c:Eurotiomycetes	o:Eurotiales	f:Aspergillaceae	g:Penicillium	UNKNOWN
OTU210	d:Fungi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU211	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Hypocreales	UNKNOWN	UNKNOWN	UNKNOWN
OTU212	d:Fungi	p:Kickxellomycota	c:Kickxellomycetes	o:Kickxellales	f:Kickxellaceae	g:Ramicandelaber	s:Ramicandelaber_taiwanensis_SH184018.07FU
OTU213	d:Fungi	p:Ascomycota	c:Sordariomycetes	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU214	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Sporormiaceae	g:Preussia	UNKNOWN
OTU215	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Entolomataceae	g:Entoloma	UNKNOWN
OTU216	d:Fungi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU217	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Xylariales	f:Apiosporaceae	g:Arthrinium	UNKNOWN
OTU218	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Periconiaceae	g:Periconia	s:Periconia_pseudodigitata_SH523597.07FU
OTU219	d:Fungi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU220	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Sordariales	f:Lasiosphaeriaceae	g:Cladorrhinum	s:Cladorrhinum_flexuosum_SH181894.07FU
OTU221	d:Fungi	p:Ascomycota	c:Leotiomycetes	o:Helotiales	f:Helotiaceae	g:Crocicreas	s:Crocicreas_epicalamia_SH218630.07FU
OTU222	d:Fungi	p:Ascomycota	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU223	d:Fungi	p:Chytridiomycota	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU224	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Pleosporaceae	g:Alternaria	UNKNOWN
OTU225	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Strophariaceae	UNKNOWN	UNKNOWN
OTU226	d:Fungi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU227	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Hypocreales	f:Cordycipitaceae	g:Isaria	s:Isaria_cateniannulata_SH176355.07FU
OTU228	d:Fungi	p:Rozellomycota	c:Rozellomycotina_cls_Incertae_sedis	o:GS02	UNKNOWN	UNKNOWN	UNKNOWN
OTU229	d:Fungi	p:Ascomycota	c:Sordariomycetes	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU230	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Hypocreales	f:Hypocreales_fam_Incertae_sedis	g:Sarocladium	UNKNOWN
OTU231	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Sordariales	UNKNOWN	UNKNOWN	UNKNOWN
OTU232	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Sordariales	f:Lasiosphaeriaceae	g:Podospora	UNKNOWN
OTU233	d:Fungi	p:Ascomycota	c:Sordariomycetes	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU234	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Sordariales	f:Lasiosphaeriaceae	UNKNOWN	UNKNOWN
OTU235	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Sordariales	f:Lasiosphaeriaceae	UNKNOWN	UNKNOWN
OTU236	d:Fungi	p:Ascomycota	c:Eurotiomycetes	o:Onygenales	UNKNOWN	UNKNOWN	UNKNOWN
OTU237	d:Fungi	p:Ascomycota	c:Sordariomycetes	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU238	d:Fungi	p:Basidiomycota	c:Agaricomycetes	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU239	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Entolomataceae	g:Entoloma	UNKNOWN
OTU240	d:Fungi	p:Ascomycota	c:Orbiliomycetes	o:Orbiliales	f:Orbiliales_fam_Incertae_sedis	g:Vermispora	s:Vermispora_fusarina_SH178796.07FU
OTU241	d:Fungi	p:Basidiomycota	c:Agaricomycetes	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU242	d:Fungi	p:Kickxellomycota	c:Kickxellomycetes	o:Kickxellales	f:Kickxellaceae	g:Ramicandelaber	UNKNOWN
OTU243	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Psathyrellaceae	g:Psathyrella	UNKNOWN
OTU244	d:Fungi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU245	d:Fungi	p:Chytridiomycota	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU246	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Trechisporales	f:Hydnodontaceae	g:Trechispora	UNKNOWN
OTU247	d:Fungi	p:Chytridiomycota	c:Rhizophlyctidomycetes	o:Rhizophlyctidales	f:Rhizophlyctidaceae	g:Rhizophlyctis	s:Rhizophlyctis_rosea_SH202562.07FU
OTU248	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Hymenochaetales	f:Hymenochaetaceae	g:Fuscoporia	UNKNOWN
OTU249	d:Fungi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU250	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	UNKNOWN	UNKNOWN	UNKNOWN
OTU251	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Strophariaceae	UNKNOWN	UNKNOWN
OTU252	d:Fungi	p:Ascomycota	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU253	d:Fungi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU254	d:Fungi	p:Ascomycota	c:Eurotiomycetes	o:Eurotiales	UNKNOWN	UNKNOWN	UNKNOWN
OTU255	d:Fungi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU256	d:Fungi	p:Chytridiomycota	c:Spizellomycetes	o:Spizellomycetales	f:Spizellomycetaceae	g:Spizellomyces	UNKNOWN
OTU257	d:Fungi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU258	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Strophariaceae	g:Tubaria	s:Tubaria_minima_SH201596.07FU
OTU259	d:Fungi	p:Ascomycota	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU260	d:Fungi	p:Ascomycota	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU261	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU262	d:Fungi	p:Ascomycota	c:Pezizomycetes	o:Pezizales	f:Pyronemataceae	UNKNOWN	UNKNOWN
OTU263	d:Fungi	p:Mortierellomycota	c:Mortierellomycetes	o:Mortierellales	f:Mortierellaceae	g:Mortierella	UNKNOWN
OTU264	d:Fungi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU265	d:Fungi	p:Chytridiomycota	c:Rhizophlyctidomycetes	o:Rhizophlyctidales	f:Rhizophlyctidaceae	g:Rhizophlyctis	UNKNOWN
OTU266	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Physalacriaceae	g:Armillaria	UNKNOWN
OTU267	d:Fungi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU268	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Sordariales	f:Chaetomiaceae	g:Chaetomidium	s:Chaetomidium_gallecicum_SH195324.07FU
OTU269	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Capnodiales	f:Teratosphaeriaceae	g:Devriesia	s:Devriesia_pseudoamericana_SH192615.07FU
OTU270	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Teichosporaceae	g:Teichospora	UNKNOWN
OTU271	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Sordariales	UNKNOWN	UNKNOWN	UNKNOWN
OTU272	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Corticiales	f:Corticiaceae	UNKNOWN	UNKNOWN
OTU273	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Glomerellales	f:Glomerellaceae	g:Colletotrichum	s:Colletotrichum_lupini_SH408620.07FU
OTU274	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Hymenochaetales	f:Schizoporaceae	g:Hyphodontia	UNKNOWN
OTU275	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Hypocreales	f:Stachybotryaceae	g:Stachybotrys	UNKNOWN
OTU276	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Hymenochaetales	f:Hymenochaetales_fam_Incertae_sedis	g:Peniophorella	s:Peniophorella_pubera_SH185725.07FU
OTU277	d:Fungi	p:Ascomycota	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU278	d:Fungi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU279	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	UNKNOWN	UNKNOWN	UNKNOWN
OTU280	d:Fungi	p:Basidiomycota	c:Tremellomycetes	o:Cystofilobasidiales	f:Mrakiaceae	g:Itersonilia	UNKNOWN
OTU281	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Coniochaetales	UNKNOWN	UNKNOWN	UNKNOWN
OTU282	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Pleosporales_fam_Incertae_sedis	g:Latorua	s:Latorua_caligans_SH212864.07FU
OTU283	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	UNKNOWN	UNKNOWN	UNKNOWN
OTU284	d:Fungi	p:Mortierellomycota	c:Mortierellomycetes	o:Mortierellales	f:Mortierellaceae	g:Mortierella	UNKNOWN
OTU285	d:Fungi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU286	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Capnodiales	f:Cladosporiaceae	g:Toxicocladosporium	s:Toxicocladosporium_pseudoveloxum_SH111102.07FU
OTU287	d:Fungi	p:Chytridiomycota	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU288	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Myrmecridiales	f:Myrmecridiaceae	g:Myrmecridium	UNKNOWN
OTU289	d:Fungi	p:Basidiomycota	c:Malasseziomycetes	o:Malasseziales	f:Malasseziaceae	g:Malassezia	UNKNOWN
OTU290	d:Fungi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU291	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Didymosphaeriaceae	g:Paraphaeosphaeria	s:Paraphaeosphaeria_minitans_SH186937.07FU
OTU292	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	UNKNOWN	UNKNOWN	UNKNOWN
OTU293	d:Fungi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU294	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Sordariales	f:Sordariales_fam_Incertae_sedis	g:Staphylotrichum	s:Staphylotrichum_coccosporum_SH195313.07FU
OTU295	d:Fungi	p:Ascomycota	c:Saccharomycetes	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU296	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Sordariales	f:Chaetomiaceae	UNKNOWN	UNKNOWN
OTU297	d:Fungi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU298	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	UNKNOWN	UNKNOWN	UNKNOWN
OTU299	d:Fungi	p:Ascomycota	c:Sordariomycetes	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU300	d:Fungi	p:Ascomycota	c:Eurotiomycetes	o:Eurotiales	UNKNOWN	UNKNOWN	UNKNOWN
OTU301	d:Fungi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU302	d:Fungi	p:Basidiomycota	c:Agaricomycetes	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU303	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Hypocreales	f:Stachybotryaceae	UNKNOWN	UNKNOWN
OTU304	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	UNKNOWN	UNKNOWN	UNKNOWN
OTU305	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Cantharellales	UNKNOWN	UNKNOWN	UNKNOWN
OTU306	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Polyporales	f:Coriolaceae	g:Trametes	s:Trametes_gibbosa_SH185075.07FU
OTU307	d:Fungi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU308	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Pleosporaceae	g:Alternaria	UNKNOWN
OTU309	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Branch06	UNKNOWN	UNKNOWN	UNKNOWN
OTU310	d:Fungi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU311	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Polyporales	UNKNOWN	UNKNOWN	UNKNOWN
OTU312	d:Fungi	p:Ascomycota	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU313	d:Fungi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU314	d:Fungi	p:Ascomycota	c:Dothideomycetes	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU315	d:Fungi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU316	d:Fungi	p:Ascomycota	c:Leotiomycetes	o:Helotiales	UNKNOWN	UNKNOWN	UNKNOWN
OTU317	d:Fungi	p:Basidiomycota	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU318	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU319	d:Fungi	p:Ascomycota	c:Eurotiomycetes	o:Eurotiales	f:Trichocomaceae	g:Talaromyces	UNKNOWN
OTU320	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	UNKNOWN	UNKNOWN	UNKNOWN
OTU321	d:Fungi	p:Ascomycota	c:Orbiliomycetes	o:Orbiliales	UNKNOWN	UNKNOWN	UNKNOWN
OTU322	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Sordariales	UNKNOWN	UNKNOWN	UNKNOWN
OTU323	d:Fungi	p:Mortierellomycota	c:Mortierellomycetes	o:Mortierellales	f:Mortierellaceae	g:Mortierella	UNKNOWN
OTU324	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Psathyrellaceae	g:Psathyrella	UNKNOWN
OTU325	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Coniochaetales	UNKNOWN	UNKNOWN	UNKNOWN
OTU326	d:Fungi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU327	d:Fungi	p:Kickxellomycota	c:Kickxellomycetes	o:Kickxellales	f:Kickxellaceae	g:Ramicandelaber	UNKNOWN
OTU328	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	UNKNOWN	UNKNOWN	UNKNOWN
OTU329	d:Fungi	p:Chytridiomycota	c:Rhizophydiomycetes	o:Rhizophydiales	f:Rhizophydiales_fam_Incertae_sedis	g:Operculomyces	s:Operculomyces_laminatus_SH210135.07FU
OTU330	d:Fungi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU331	d:Fungi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU332	d:Fungi	p:Basidiomycota	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU333	d:Fungi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU334	d:Fungi	p:Basidiomycota	c:Agaricomycetes	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU335	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Hypocreales	f:Hypocreales_fam_Incertae_sedis	g:Acremonium	s:Acremonium_persicinum_SH207979.07FU
OTU336	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Tricholomataceae	UNKNOWN	UNKNOWN
OTU337	d:Fungi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU338	d:Fungi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU339	d:Fungi	p:Ascomycota	c:Orbiliomycetes	o:Orbiliales	f:Orbiliaceae	UNKNOWN	UNKNOWN
OTU340	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Phaeosphaeriaceae	UNKNOWN	UNKNOWN
OTU341	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Hypocreales	f:Clavicipitaceae	g:Collarina	s:Collarina_aurantiaca_SH214978.07FU
OTU342	d:Fungi	p:Ascomycota	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU343	d:Fungi	p:Basidiomycota	c:Malasseziomycetes	o:Malasseziales	f:Malasseziaceae	g:Malassezia	UNKNOWN
OTU344	d:Fungi	p:Basidiomycota	c:Agaricomycetes	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU345	d:Fungi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU346	d:Fungi	p:Ascomycota	c:Orbiliomycetes	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU347	d:Fungi	p:Ascomycota	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU348	d:Fungi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU349	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Russulales	f:Peniophoraceae	UNKNOWN	UNKNOWN
OTU350	d:Fungi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU351	d:Fungi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU352	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Hypocreales	UNKNOWN	UNKNOWN	UNKNOWN
OTU353	d:Fungi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU354	d:Fungi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU355	d:Fungi	p:Ascomycota	c:Eurotiomycetes	o:Chaetothyriales	f:Trichomeriaceae	UNKNOWN	UNKNOWN
OTU356	d:Fungi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU357	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Sordariales	f:Lasiosphaeriaceae	g:Cladorrhinum	s:Cladorrhinum_bulbillosum_SH207742.07FU
OTU358	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Thelephorales	f:Thelephoraceae	UNKNOWN	UNKNOWN
OTU359	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Capnodiales	UNKNOWN	UNKNOWN	UNKNOWN
OTU360	d:Fungi	p:Ascomycota	c:Eurotiomycetes	o:Chaetothyriales	f:Herpotrichiellaceae	g:Exophiala	s:Exophiala_aquamarina_SH197648.07FU
OTU361	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Pleosporaceae	g:Alternaria	s:Alternaria_longissima_SH192117.07FU
OTU362	d:Plantae	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU363	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Torulaceae	g:Torula	UNKNOWN
OTU364	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	UNKNOWN	UNKNOWN	UNKNOWN
OTU365	d:Fungi	p:Ascomycota	c:Leotiomycetes	o:Helotiales	f:Helotiaceae	UNKNOWN	UNKNOWN
OTU366	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Sordariales	f:Chaetomiaceae	g:Thielavia	UNKNOWN
OTU367	d:Fungi	p:Basidiomycota	c:Tremellomycetes	o:Tremellales	UNKNOWN	UNKNOWN	UNKNOWN
OTU368	d:Fungi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU369	d:Fungi	p:Ascomycota	c:Leotiomycetes	o:Helotiales	UNKNOWN	UNKNOWN	UNKNOWN
OTU370	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Hypocreales	UNKNOWN	UNKNOWN	UNKNOWN
OTU371	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU372	d:Fungi	p:Ascomycota	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU373	d:Fungi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU374	d:Fungi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU375	d:Fungi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU376	d:Fungi	p:Ascomycota	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU377	d:Fungi	p:Ascomycota	c:Eurotiomycetes	o:Chaetothyriales	f:Herpotrichiellaceae	UNKNOWN	UNKNOWN
OTU378	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Didymosphaeriaceae	UNKNOWN	UNKNOWN
OTU379	d:Fungi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU380	d:Fungi	p:Ascomycota	c:Pezizomycetes	o:Pezizales	f:Pyronemataceae	UNKNOWN	UNKNOWN
OTU381	d:Fungi	p:Ascomycota	c:Arthoniomycetes	o:Lichenostigmatales	f:Phaeococcomycetaceae	g:Phaeococcomyces	s:Phaeococcomyces_rothmanniae_SH022485.07FU
OTU382	d:Fungi	p:Ascomycota	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU383	d:Fungi	p:Ascomycota	c:Sordariomycetes	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU384	d:Fungi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU385	d:Fungi	p:Ascomycota	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU386	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Pleosporaceae	g:Curvularia	UNKNOWN
OTU387	d:Fungi	p:Ascomycota	c:Sordariomycetes	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU388	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Pleosporaceae	g:Bipolaris	UNKNOWN
OTU389	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Pleosporaceae	g:Curvularia	s:Curvularia_trifolii_SH187572.07FU
OTU390	d:Fungi	p:Mortierellomycota	c:Mortierellomycetes	o:Mortierellales	f:Mortierellaceae	g:Mortierella	UNKNOWN
OTU391	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Auriculariales	UNKNOWN	UNKNOWN	UNKNOWN
OTU392	d:Fungi	p:Ascomycota	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU393	d:Fungi	p:Ascomycota	c:Eurotiomycetes	o:Eurotiales	f:Trichocomaceae	g:Talaromyces	UNKNOWN
OTU394	d:Fungi	p:Ascomycota	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU395	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Capnodiales	f:Cladosporiaceae	g:Verrucocladosporium	s:Verrucocladosporium_dirinae_SH202303.07FU
OTU396	d:Fungi	p:Ascomycota	c:Taphrinomycetes	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU397	d:Fungi	p:Ascomycota	c:Taphrinomycetes	o:Taphrinales	f:Taphrinaceae	g:Taphrina	UNKNOWN
OTU398	d:Fungi	p:Basidiomycota	c:Tremellomycetes	o:Tremellales	f:Tremellaceae	g:Cryptococcus	UNKNOWN
OTU399	d:Fungi	p:Ascomycota	c:Eurotiomycetes	o:Eurotiales	f:Aspergillaceae	g:Penicillium	UNKNOWN
OTU400	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Stephanosporaceae	UNKNOWN	UNKNOWN
OTU401	d:Fungi	p:Ascomycota	c:Sordariomycetes	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU402	d:Fungi	p:Ascomycota	c:Sordariomycetes	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU403	d:Fungi	p:Mortierellomycota	c:Mortierellomycetes	o:Mortierellales	f:Mortierellaceae	g:Mortierella	UNKNOWN
OTU404	d:Fungi	p:Ascomycota	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU405	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Hypocreales	UNKNOWN	UNKNOWN	UNKNOWN
