"Domain" "Phylum" "Class" "Order" "Family" "Genus" "Species"
"OTU19227" "k:Bacteria" "p:Armatimonadetes" "c:Chthonomonadetes" "o:Chthonomonadales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU16005" "k:Bacteria" "p:Armatimonadetes" "c:Chthonomonadetes" "o:Chthonomonadales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU4876" "k:Bacteria" "p:Armatimonadetes" "c:Chthonomonadetes" "o:Chthonomonadales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU15648" "k:Bacteria" "p:Armatimonadetes" "c:Chthonomonadetes" "o:Chthonomonadales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU625" "k:Bacteria" "p:Armatimonadetes" "c:Chthonomonadetes" "o:Chthonomonadales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU7428" "k:Bacteria" "p:Armatimonadetes" "c:Chthonomonadetes" "o:Chthonomonadales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU17330" "k:Bacteria" "p:Armatimonadetes" "c:Chthonomonadetes" "o:Chthonomonadales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU22950" "k:Bacteria" "p:Armatimonadetes" "c:Chthonomonadetes" "o:Chthonomonadales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2595" "k:Bacteria" "p:Armatimonadetes" "c:Chthonomonadetes" "o:Chthonomonadales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3703" "k:Bacteria" "p:Armatimonadetes" "c:Chthonomonadetes" "o:Chthonomonadales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU8452" "k:Bacteria" "p:Armatimonadetes" "c:Armatimonadia" "o:Armatimonadales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU15474" "k:Bacteria" "p:Armatimonadetes" "c:Armatimonadia" "o:Armatimonadales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU17066" "k:Bacteria" "p:Armatimonadetes" "c:Armatimonadia" "o:Armatimonadales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU13123" "k:Bacteria" "p:Armatimonadetes" "c:Armatimonadia" "o:Armatimonadales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU19014" "k:Bacteria" "p:Armatimonadetes" "c:Armatimonadia" "o:Armatimonadales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU26108" "k:Bacteria" "p:Armatimonadetes" "c:Armatimonadia" "o:Armatimonadales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU7646" "k:Bacteria" "p:Armatimonadetes" "c:Armatimonadia" "o:Armatimonadales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU20554" "k:Bacteria" "p:Armatimonadetes" "c:Armatimonadia" "o:Armatimonadales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU13345" "k:Bacteria" "p:Armatimonadetes" "c:Armatimonadia" "o:Armatimonadales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU4012" "k:Bacteria" "p:Armatimonadetes" "c:Armatimonadia" "o:Armatimonadales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU23027" "k:Bacteria" "p:Armatimonadetes" "c:Armatimonadia" "o:Armatimonadales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU10170" "k:Bacteria" "p:Armatimonadetes" "c:Armatimonadia" "o:Armatimonadales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2270" "k:Bacteria" "p:Armatimonadetes" "c:Armatimonadia" "o:Armatimonadales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU13702" "k:Bacteria" "p:Armatimonadetes" "c:Armatimonadia" "o:Armatimonadales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU9463" "k:Bacteria" "p:Armatimonadetes" "c:Armatimonadia" "o:Armatimonadales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3770" "k:Bacteria" "p:Armatimonadetes" "c:Armatimonadia" "o:Armatimonadales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU17798" "k:Bacteria" "p:Armatimonadetes" "c:Armatimonadia" "o:Armatimonadales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2953" "k:Bacteria" "p:Armatimonadetes" "c:Armatimonadia" "o:Armatimonadales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU24715" "k:Bacteria" "p:Armatimonadetes" "c:Armatimonadia" "o:Armatimonadales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU14922" "k:Bacteria" "p:Armatimonadetes" "c:Armatimonadia" "o:Armatimonadales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU24610" "k:Bacteria" "p:Armatimonadetes" "c:Armatimonadia" "o:Armatimonadales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3063" "k:Bacteria" "p:Armatimonadetes" "c:Armatimonadia" "o:Armatimonadales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU5913" "k:Bacteria" "p:Armatimonadetes" "c:Armatimonadia" "o:Armatimonadales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU22088" "k:Bacteria" "p:Armatimonadetes" "c:Armatimonadia" "o:Armatimonadales" "f:Armatimonadaceae" "g:Armatimonas" "UNKNOWN"
"OTU12404" "k:Bacteria" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU15941" "k:Bacteria" "p:Armatimonadetes" "c:Armatimonadia" "o:Armatimonadales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU5076" "k:Bacteria" "p:Armatimonadetes" "c:Armatimonadia" "o:Armatimonadales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU24626" "k:Bacteria" "p:Armatimonadetes" "c:Armatimonadia" "o:Armatimonadales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU7901" "k:Bacteria" "p:Armatimonadetes" "c:Armatimonadia" "o:Armatimonadales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU5416" "k:Bacteria" "p:Armatimonadetes" "c:Armatimonadia" "o:Armatimonadales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU7742" "k:Bacteria" "p:Armatimonadetes" "c:Armatimonadia" "o:Armatimonadales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU14623" "k:Bacteria" "p:Armatimonadetes" "c:Armatimonadia" "o:Armatimonadales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU6303" "k:Bacteria" "p:Armatimonadetes" "c:Armatimonadia" "o:Armatimonadales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU29558" "k:Bacteria" "p:Armatimonadetes" "c:Armatimonadia" "o:Armatimonadales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU23384" "k:Bacteria" "p:Armatimonadetes" "c:Armatimonadia" "o:Armatimonadales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU6340" "k:Bacteria" "p:Armatimonadetes" "c:Armatimonadia" "o:Armatimonadales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU13382" "k:Bacteria" "p:Armatimonadetes" "c:Armatimonadia" "o:Armatimonadales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU4350" "k:Bacteria" "p:Armatimonadetes" "c:Armatimonadia" "o:Armatimonadales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU8498" "k:Bacteria" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU12740" "k:Bacteria" "p:Armatimonadetes" "c:Armatimonadia" "o:Armatimonadales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU6976" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU7051" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU5202" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU16028" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU10846" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2035" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU21835" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1724" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU16833" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU16884" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU8956" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1872" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU23785" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU11758" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU11777" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU6244" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2084" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU22658" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1954" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1487" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU18507" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU20811" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU726" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU10492" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU5393" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU21505" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU10547" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU9777" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU435" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU12119" "k:Bacteria" "p:Armatimonadetes" "c:Fimbriimonas_ginsengisoli_Gsoil_348" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU9732" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU15466" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1869" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU18297" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU12061" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU11809" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2296" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU25497" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU13631" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU23299" "k:Bacteria" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU9909" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU16173" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU16264" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU6661" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU26610" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2250" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU12970" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU7168" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU733" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU18272" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1753" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU7641" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU8688" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU7897" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU7480" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU5002" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1878" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1862" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU867" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU4801" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU18375" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3148" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU9330" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU6399" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU23262" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU14281" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU7210" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU20236" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU10281" "k:Bacteria" "p:Armatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU14870" "k:Bacteria" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU9567" "k:Bacteria" "p:Chloroflexi" "c:JG37-AG-4" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU28849" "k:Bacteria" "p:Chloroflexi" "c:JG37-AG-4" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU10355" "k:Bacteria" "p:Chloroflexi" "c:JG37-AG-4" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU8061" "k:Bacteria" "p:Chloroflexi" "c:JG37-AG-4" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU15596" "k:Bacteria" "p:Chloroflexi" "c:JG37-AG-4" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU23488" "k:Bacteria" "p:Chloroflexi" "c:JG37-AG-4" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3043" "k:Bacteria" "p:Chloroflexi" "c:JG37-AG-4" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU4723" "k:Bacteria" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU4068" "k:Bacteria" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU19144" "k:Bacteria" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU20036" "k:Bacteria" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1860" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU10795" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1307" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU9919" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU26441" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2078" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU12644" "k:Bacteria" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU23056" "k:Bacteria" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2549" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU7521" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU8324" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU28729" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3031" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU9551" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU8682" "k:Bacteria" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU4881" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU12958" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU4187" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU5797" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU5869" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU8132" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU4236" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU18306" "k:Bacteria" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU4228" "k:Bacteria" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2261" "k:Bacteria" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU23575" "k:Bacteria" "p:Spirochaetae" "c:Spirochaetes" "o:Spirochaetales" "f:Leptospiraceae" "g:Turneriella" "UNKNOWN"
"OTU19079" "k:Bacteria" "p:Spirochaetae" "c:Spirochaetes" "o:Spirochaetales" "f:Leptospiraceae" "g:Turneriella" "UNKNOWN"
"OTU3530" "k:Bacteria" "p:Spirochaetae" "c:Spirochaetes" "o:Spirochaetales" "f:Leptospiraceae" "g:Turneriella" "s:Turneriella_parva"
"OTU9789" "k:Bacteria" "p:Spirochaetae" "c:Spirochaetes" "o:Spirochaetales" "f:Leptospiraceae" "UNKNOWN" "UNKNOWN"
"OTU7224" "k:Bacteria" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU8541" "k:Bacteria" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU11974" "k:Bacteria" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU19843" "k:Bacteria" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU14961" "k:Bacteria" "p:Actinobacteria" "c:Coriobacteriia" "o:Coriobacteriales" "f:Coriobacteriaceae" "UNKNOWN" "UNKNOWN"
"OTU11241" "k:Bacteria" "p:Actinobacteria" "c:Coriobacteriia" "o:Coriobacteriales" "f:Coriobacteriaceae" "UNKNOWN" "UNKNOWN"
"OTU4465" "k:Bacteria" "p:Actinobacteria" "c:Coriobacteriia" "o:Coriobacteriales" "f:Coriobacteriaceae" "g:Paraeggerthella" "UNKNOWN"
"OTU3656" "k:Bacteria" "p:Actinobacteria" "c:Coriobacteriia" "o:Coriobacteriales" "f:Coriobacteriaceae" "g:Olsenella" "s:Olsenella_sp._F0004"
"OTU11671" "k:Bacteria" "p:Actinobacteria" "c:Coriobacteriia" "o:Coriobacteriales" "f:Coriobacteriaceae" "g:Atopobium" "UNKNOWN"
"OTU11494" "k:Bacteria" "p:Actinobacteria" "c:Coriobacteriia" "o:Coriobacteriales" "f:Coriobacteriaceae" "g:Atopobium" "s:Atopobium_vaginae"
"OTU12409" "k:Bacteria" "p:Actinobacteria" "c:Coriobacteriia" "o:Coriobacteriales" "f:Coriobacteriaceae" "g:Atopobium" "UNKNOWN"
"OTU6529" "k:Bacteria" "p:Actinobacteria" "c:Acidimicrobiia" "o:Acidimicrobiales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3094" "k:Bacteria" "p:Actinobacteria" "c:Acidimicrobiia" "o:Acidimicrobiales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU6645" "k:Bacteria" "p:Actinobacteria" "c:Acidimicrobiia" "o:Acidimicrobiales" "f:Acidimicrobiales_Incertae_Sedis" "g:Candidatus_Microthrix" "UNKNOWN"
"OTU2386" "k:Bacteria" "p:Actinobacteria" "c:Acidimicrobiia" "o:Acidimicrobiales" "f:Acidimicrobiales_Incertae_Sedis" "g:Candidatus_Microthrix" "UNKNOWN"
"OTU4720" "k:Bacteria" "p:Actinobacteria" "c:Acidimicrobiia" "o:Acidimicrobiales" "f:Acidimicrobiales_Incertae_Sedis" "g:Candidatus_Microthrix" "UNKNOWN"
"OTU19362" "k:Bacteria" "p:Actinobacteria" "c:Acidimicrobiia" "o:Acidimicrobiales" "f:Acidimicrobiales_Incertae_Sedis" "g:Candidatus_Microthrix" "UNKNOWN"
"OTU20148" "k:Bacteria" "p:Actinobacteria" "c:Acidimicrobiia" "o:Acidimicrobiales" "f:Acidimicrobiales_Incertae_Sedis" "g:Candidatus_Microthrix" "UNKNOWN"
"OTU19714" "k:Bacteria" "p:Actinobacteria" "c:Acidimicrobiia" "o:Acidimicrobiales" "f:Acidimicrobiales_Incertae_Sedis" "g:Candidatus_Microthrix" "UNKNOWN"
"OTU2230" "k:Bacteria" "p:Actinobacteria" "c:Acidimicrobiia" "o:Acidimicrobiales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU27112" "k:Bacteria" "p:Actinobacteria" "c:Acidimicrobiia" "o:Acidimicrobiales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
