	Domain	"Phylum	"	"Class	"	"Order	"	Family 	"Genus	"	Species
OTU26660	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Subgroup_6	UNKNOWN	UNKNOWN	UNKNOWN
OTU26661	k:Bacteria	p:Candidate_division_OP3	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26662	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26663	k:Bacteria	p:Saccharibacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26664	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Oligoflexales	UNKNOWN	UNKNOWN	UNKNOWN
OTU26665	k:Bacteria	p:Latescibacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26666	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Legionellales	f:Coxiellaceae	g:Aquicella	UNKNOWN
OTU26667	k:Bacteria	p:Armatimonadetes	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26668	k:Bacteria	p:Bacteroidetes	c:Sphingobacteriia	o:Sphingobacteriales	f:Chitinophagaceae	UNKNOWN	UNKNOWN
OTU26669	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Myxococcales	f:P3OB-42	UNKNOWN	UNKNOWN
OTU26670	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Legionellales	f:Coxiellaceae	g:Aquicella	UNKNOWN
OTU26671	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rickettsiales	f:SM2D12	UNKNOWN	UNKNOWN
OTU26672	k:Bacteria	p:Planctomycetes	c:Planctomycetacia	o:Planctomycetales	f:Planctomycetaceae	UNKNOWN	UNKNOWN
OTU26673	k:Bacteria	p:Microgenomates	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26674	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Legionellales	f:Coxiellaceae	g:Aquicella	UNKNOWN
OTU26675	k:Bacteria	p:Proteobacteria	c:TA18	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26676	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Sh765B-TzT-29	UNKNOWN	UNKNOWN	UNKNOWN
OTU26677	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Legionellales	f:Legionellaceae	g:Legionella	UNKNOWN
OTU26678	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Subgroup_6	UNKNOWN	UNKNOWN	UNKNOWN
OTU26679	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26680	k:Bacteria	p:Firmicutes	c:Clostridia	o:Clostridiales	f:Ruminococcaceae	g:Ruminococcaceae_UCG-013	UNKNOWN
OTU26681	k:Bacteria	p:Planctomycetes	c:Planctomycetacia	o:Planctomycetales	f:Planctomycetaceae	g:Isosphaera	UNKNOWN
OTU26682	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Xanthomonadales	UNKNOWN	UNKNOWN	UNKNOWN
OTU26683	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26684	k:Bacteria	p:Gemmatimonadetes	c:Gemmatimonadetes	o:Gemmatimonadales	f:Gemmatimonadaceae	UNKNOWN	UNKNOWN
OTU26685	k:Bacteria	p:Parcubacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26686	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Subgroup_3	f:Elev-16S-1166	UNKNOWN	UNKNOWN
OTU26687	k:Bacteria	p:Cyanobacteria	c:ML635J-21	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26688	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Subgroup_6	UNKNOWN	UNKNOWN	UNKNOWN
OTU26689	k:Bacteria	p:Acidobacteria	c:Holophagae	o:Subgroup_10	f:ABS-19	UNKNOWN	UNKNOWN
OTU26690	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Bdellovibrionales	f:Bdellovibrionaceae	g:Bdellovibrio	UNKNOWN
OTU26691	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Subgroup_17	UNKNOWN	UNKNOWN	UNKNOWN
OTU26692	k:Bacteria	p:Planctomycetes	c:Planctomycetacia	o:Planctomycetales	f:Planctomycetaceae	UNKNOWN	UNKNOWN
OTU26693	k:Bacteria	p:Firmicutes	c:Bacilli	o:Bacillales	f:Paenibacillaceae	g:Brevibacillus	UNKNOWN
OTU26694	k:Bacteria	p:SM2F11	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26695	k:Bacteria	p:Candidate_division_OP3	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26696	k:Bacteria	p:Actinobacteria	c:Actinobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26697	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Myxococcales	f:Polyangiaceae	g:Sorangium	UNKNOWN
OTU26698	k:Bacteria	p:Verrucomicrobia	c:Spartobacteria	o:Chthoniobacterales	f:Chthoniobacteraceae	g:Chthoniobacter	UNKNOWN
OTU26699	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Desulfobacterales	f:Nitrospinaceae	g:Candidatus_Entotheonella	UNKNOWN
OTU26700	k:Bacteria	p:Chlamydiae	c:Chlamydiae	o:Chlamydiales	f:Parachlamydiaceae	UNKNOWN	UNKNOWN
OTU26701	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26702	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26703	k:Bacteria	p:Firmicutes	c:Clostridia	o:Clostridiales	f:Family_XI	g:Anaerosalibacter	s:Tissierella_sp._LBN_299
OTU26704	k:Bacteria	p:Planctomycetes	c:Planctomycetacia	o:Planctomycetales	f:Planctomycetaceae	UNKNOWN	UNKNOWN
OTU26705	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Acidobacteriales	f:Acidobacteriaceae_[Subgroup_1]	UNKNOWN	UNKNOWN
OTU26706	k:Bacteria	p:Chlamydiae	c:Chlamydiae	o:Chlamydiales	f:Parachlamydiaceae	g:Neochlamydia	UNKNOWN
OTU26707	k:Bacteria	p:Latescibacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26708	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rhizobiales	f:Rhizobiales_Incertae_Sedis	g:Rhizomicrobium	UNKNOWN
OTU26709	k:Bacteria	p:Planctomycetes	c:Phycisphaerae	o:WD2101_soil_group	f:Phycisphaerae_bacterium_2842	UNKNOWN	UNKNOWN
OTU26710	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rickettsiales	f:Mitochondria	UNKNOWN	UNKNOWN
OTU26711	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Legionellales	f:Coxiellaceae	g:Aquicella	UNKNOWN
OTU26712	k:Bacteria	p:Chlamydiae	c:Chlamydiae	o:Chlamydiales	f:cvE6	UNKNOWN	UNKNOWN
OTU26713	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Legionellales	f:Coxiellaceae	g:Coxiella	UNKNOWN
OTU26714	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26715	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Legionellales	f:Legionellaceae	g:Legionella	UNKNOWN
OTU26716	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26717	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Legionellales	f:Legionellaceae	g:Legionella	UNKNOWN
OTU26718	k:Bacteria	p:Chlamydiae	c:Chlamydiae	o:Chlamydiales	f:Parachlamydiaceae	UNKNOWN	UNKNOWN
OTU26719	k:Bacteria	p:Parcubacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26720	k:Bacteria	p:Actinobacteria	c:Thermoleophilia	o:Solirubrobacterales	f:480-2	UNKNOWN	UNKNOWN
OTU26721	k:Bacteria	p:Planctomycetes	c:Planctomycetacia	o:Planctomycetales	f:Planctomycetaceae	UNKNOWN	UNKNOWN
OTU26722	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26723	k:Bacteria	p:Planctomycetes	c:Planctomycetacia	o:Planctomycetales	f:Planctomycetaceae	UNKNOWN	UNKNOWN
OTU26724	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Legionellales	f:Coxiellaceae	g:Aquicella	UNKNOWN
OTU26725	k:Archaea	p:Thaumarchaeota	c:Soil_Crenarchaeotic_Group[SCG]	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26726	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26727	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26728	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Legionellales	f:Coxiellaceae	g:Aquicella	UNKNOWN
OTU26729	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Acidobacteriales	f:Acidobacteriaceae_[Subgroup_1]	UNKNOWN	UNKNOWN
OTU26730	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26731	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Myxococcales	f:Blfdi19	UNKNOWN	UNKNOWN
OTU26732	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Legionellales	f:Coxiellaceae	g:Aquicella	UNKNOWN
OTU26733	k:Bacteria	p:Proteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26734	k:Bacteria	p:Planctomycetes	c:Planctomycetacia	o:Planctomycetales	f:Planctomycetaceae	UNKNOWN	UNKNOWN
OTU26735	k:Bacteria	p:Verrucomicrobia	c:Spartobacteria	o:Chthoniobacterales	UNKNOWN	UNKNOWN	UNKNOWN
OTU26736	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26737	k:Bacteria	p:Chlamydiae	c:Chlamydiae	o:Chlamydiales	f:Simkaniaceae	g:Candidatus_Rhabdochlamydia	UNKNOWN
OTU26738	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Legionellales	f:Legionellaceae	g:Legionella	UNKNOWN
OTU26739	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26740	k:Bacteria	p:Gemmatimonadetes	c:Gemmatimonadetes	o:Gemmatimonadales	f:Gemmatimonadaceae	UNKNOWN	UNKNOWN
OTU26741	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26742	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:NKB5	UNKNOWN	UNKNOWN	UNKNOWN
OTU26743	k:Bacteria	p:Firmicutes	c:Bacilli	o:Bacillales	f:Paenibacillaceae	g:Paenibacillus	s:Paenibacillus_sp._KOPRI80144
OTU26744	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Subgroup_17	UNKNOWN	UNKNOWN	UNKNOWN
OTU26745	k:Bacteria	p:Actinobacteria	c:Thermoleophilia	o:Solirubrobacterales	f:480-2	UNKNOWN	UNKNOWN
OTU26746	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Bdellovibrionales	f:Bdellovibrionaceae	g:Bdellovibrio	UNKNOWN
OTU26747	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Myxococcales	f:Haliangiaceae	g:Haliangium	UNKNOWN
OTU26748	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rhizobiales	f:Xanthobacteraceae	g:Pseudolabrys	UNKNOWN
OTU26749	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Legionellales	f:Legionellaceae	g:Legionella	UNKNOWN
OTU26750	k:Bacteria	p:Planctomycetes	c:Planctomycetacia	o:Planctomycetales	f:Planctomycetaceae	UNKNOWN	UNKNOWN
OTU26751	k:Bacteria	p:Firmicutes	c:Bacilli	o:Bacillales	UNKNOWN	UNKNOWN	UNKNOWN
OTU26752	k:Bacteria	p:Nitrospirae	c:Nitrospira	o:Nitrospirales	f:4-29	UNKNOWN	UNKNOWN
OTU26753	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Legionellales	f:Coxiellaceae	g:Aquicella	UNKNOWN
OTU26754	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Myxococcales	f:Haliangiaceae	g:Haliangium	UNKNOWN
OTU26755	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rhodospirillales	f:Rhodospirillaceae	UNKNOWN	UNKNOWN
OTU26756	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Legionellales	f:Coxiellaceae	g:Aquicella	UNKNOWN
OTU26757	k:Bacteria	p:Firmicutes	c:Clostridia	o:Clostridiales	f:Family_XI	g:Tepidimicrobium	UNKNOWN
OTU26758	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Subgroup_3	f:Unknown_Family	g:Bryobacter	UNKNOWN
OTU26759	k:Bacteria	p:Parcubacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26760	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Legionellales	f:Legionellaceae	g:Legionella	UNKNOWN
OTU26761	k:Bacteria	p:Proteobacteria	c:Betaproteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26762	k:Bacteria	p:Chloroflexi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26763	k:Bacteria	p:Chloroflexi	c:Anaerolineae	o:Anaerolineales	f:Anaerolineaceae	UNKNOWN	UNKNOWN
OTU26764	k:Bacteria	p:Chlamydiae	c:Chlamydiae	o:Chlamydiales	f:Simkaniaceae	UNKNOWN	UNKNOWN
OTU26765	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Myxococcales	f:KD3-10	UNKNOWN	UNKNOWN
OTU26766	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Caulobacterales	f:Hyphomonadaceae	g:Hirschia	UNKNOWN
OTU26767	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rhodospirillales	f:DA111	UNKNOWN	UNKNOWN
OTU26768	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rickettsiales	f:Rickettsiales_Incertae_Sedis	g:Candidatus_Odyssella	s:Holosporaceae_bacterium_Serialkilleuse_9403403
OTU26769	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Myxococcales	f:bacteriap25	UNKNOWN	UNKNOWN
OTU26770	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26771	k:Bacteria	p:Verrucomicrobia	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26772	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rhizobiales	UNKNOWN	UNKNOWN	UNKNOWN
OTU26773	k:Bacteria	p:TM6	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26774	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Legionellales	UNKNOWN	UNKNOWN	UNKNOWN
OTU26775	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Bdellovibrionales	f:Bdellovibrionaceae	g:Bdellovibrio	UNKNOWN
OTU26776	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rickettsiales	f:SM2D12	UNKNOWN	UNKNOWN
OTU26777	k:Bacteria	p:TM6	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26778	k:Bacteria	p:Chlamydiae	c:Chlamydiae	o:Chlamydiales	UNKNOWN	UNKNOWN	UNKNOWN
OTU26779	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Myxococcales	f:Sandaracinaceae	UNKNOWN	UNKNOWN
OTU26780	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Subgroup_6	UNKNOWN	UNKNOWN	UNKNOWN
OTU26781	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Caulobacterales	f:Caulobacteraceae	g:Phenylobacterium	UNKNOWN
OTU26782	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Bdellovibrionales	f:Bdellovibrionaceae	g:Bdellovibrio	UNKNOWN
OTU26783	k:Bacteria	p:Firmicutes	c:Bacilli	o:Bacillales	f:Bacillaceae	g:Oceanobacillus	s:Virgibacillus_sp._R-6767
OTU26784	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26785	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26786	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26787	k:Bacteria	p:Actinobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26788	k:Bacteria	p:Verrucomicrobia	c:Spartobacteria	o:Chthoniobacterales	UNKNOWN	UNKNOWN	UNKNOWN
OTU26789	k:Bacteria	p:Firmicutes	c:Clostridia	o:Clostridiales	f:Lachnospiraceae	UNKNOWN	UNKNOWN
OTU26790	k:Bacteria	p:Candidate_division_OP3	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26791	k:Bacteria	p:Planctomycetes	c:Planctomycetacia	o:Planctomycetales	f:Planctomycetaceae	g:Pirellula	UNKNOWN
OTU26792	k:Bacteria	p:WCHB1-60	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26793	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rickettsiales	f:Rickettsiaceae	UNKNOWN	UNKNOWN
OTU26794	k:Bacteria	p:Firmicutes	c:Clostridia	o:Clostridiales	f:Ruminococcaceae	UNKNOWN	UNKNOWN
OTU26795	k:Bacteria	p:Firmicutes	c:Clostridia	o:Clostridiales	f:Clostridiaceae_1	g:Clostridium_sensu_stricto_7	UNKNOWN
OTU26796	k:Bacteria	p:Bacteroidetes	c:Cytophagia	o:Cytophagales	f:Cytophagaceae	g:Hymenobacter	UNKNOWN
OTU26797	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Legionellales	f:Coxiellaceae	UNKNOWN	UNKNOWN
OTU26798	k:Bacteria	p:Omnitrophica	c:NPL-UPA2	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26799	k:Bacteria	p:Proteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26800	k:Bacteria	p:Omnitrophica	c:NPL-UPA2	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26801	k:Bacteria	p:Candidate_division_OP3	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26802	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Bdellovibrionales	f:Bacteriovoracaceae	UNKNOWN	UNKNOWN
OTU26803	k:Bacteria	p:Planctomycetes	c:Pla4_lineage	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26804	k:Bacteria	p:Omnitrophica	c:NPL-UPA2	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26805	k:Bacteria	p:Gemmatimonadetes	c:Gemmatimonadetes	o:AT425-EubC11_terrestrial_group	UNKNOWN	UNKNOWN	UNKNOWN
OTU26806	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Caulobacterales	f:Hyphomonadaceae	UNKNOWN	UNKNOWN
OTU26807	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rhizobiales	f:Phyllobacteriaceae	g:Nitratireductor	UNKNOWN
OTU26808	k:Bacteria	p:Bacteroidetes	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26809	k:Bacteria	p:Cyanobacteria	c:Cyanobacteria	o:SubsectionIII	f:FamilyI	g:Phormidium	s:cyanobacterium_EBD11
OTU26810	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rhizobiales	f:Phyllobacteriaceae	UNKNOWN	UNKNOWN
OTU26811	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rickettsiales	f:SM2D12	UNKNOWN	UNKNOWN
OTU26812	k:Bacteria	p:Bacteroidetes	c:Cytophagia	o:Cytophagales	f:Flammeovirgaceae	g:Ekhidna	UNKNOWN
OTU26813	k:Archaea	p:Woesearchaeota_[DHVEG-6]	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26814	k:Bacteria	p:Cyanobacteria	c:Cyanobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26815	k:Bacteria	p:Chlamydiae	c:Chlamydiae	o:Chlamydiales	f:Simkaniaceae	g:Candidatus_Rhabdochlamydia	UNKNOWN
OTU26816	k:Bacteria	p:Parcubacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26817	k:Bacteria	p:Actinobacteria	c:Thermoleophilia	o:Gaiellales	UNKNOWN	UNKNOWN	UNKNOWN
OTU26818	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26819	k:Bacteria	p:Planctomycetes	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26820	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26821	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Oligoflexales	f:Oligoflexaceae	UNKNOWN	UNKNOWN
OTU26822	k:Bacteria	p:Proteobacteria	c:Epsilonproteobacteria	o:Campylobacterales	UNKNOWN	UNKNOWN	UNKNOWN
OTU26823	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26824	k:Bacteria	p:Deinococcus-Thermus	c:Deinococci	o:Deinococcales	f:Trueperaceae	g:Truepera	UNKNOWN
OTU26825	k:Bacteria	p:Chlamydiae	c:Chlamydiae	o:Chlamydiales	UNKNOWN	UNKNOWN	UNKNOWN
OTU26826	k:Bacteria	p:Proteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26827	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rhodospirillales	UNKNOWN	UNKNOWN	UNKNOWN
OTU26828	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Myxococcales	f:BIrii41	UNKNOWN	UNKNOWN
OTU26829	k:Archaea	p:Woesearchaeota_[DHVEG-6]	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26830	k:Bacteria	p:Deinococcus-Thermus	c:Deinococci	o:Deinococcales	f:Deinococcaceae	g:Deinococcus	s:Deinococcus_sp._17[2012]
OTU26831	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Sphingomonadales	f:Sphingomonadaceae	g:Sphingomonas	UNKNOWN
OTU26832	k:Bacteria	p:Bacteroidetes	c:Bacteroidia	o:Bacteroidales	f:Bacteroidaceae	g:Bacteroides	s:Bacteroides_pyogenes
OTU26833	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26834	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Myxococcales	f:Haliangiaceae	g:Haliangium	UNKNOWN
OTU26835	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26836	k:Bacteria	p:Actinobacteria	c:Actinobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26837	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Subgroup_3	f:Unknown_Family	g:Bryobacter	UNKNOWN
OTU26838	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Subgroup_6	UNKNOWN	UNKNOWN	UNKNOWN
OTU26839	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Oligoflexales	UNKNOWN	UNKNOWN	UNKNOWN
OTU26840	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Xanthomonadales	f:Xanthomonadaceae	g:Lysobacter	UNKNOWN
OTU26841	k:Bacteria	p:Chloroflexi	c:TK10	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26842	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26843	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rhodospirillales	UNKNOWN	UNKNOWN	UNKNOWN
OTU26844	k:Bacteria	p:Verrucomicrobia	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26845	k:Bacteria	p:Proteobacteria	c:Betaproteobacteria	o:Hot_Creek_32	UNKNOWN	UNKNOWN	UNKNOWN
OTU26846	k:Bacteria	p:Gemmatimonadetes	c:Gemmatimonadetes	o:Gemmatimonadales	f:Gemmatimonadaceae	UNKNOWN	UNKNOWN
OTU26847	k:Bacteria	p:Planctomycetes	c:Planctomycetacia	o:Planctomycetales	f:Planctomycetaceae	UNKNOWN	UNKNOWN
OTU26848	k:Bacteria	p:Acidobacteria	c:Subgroup_22	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26849	k:Archaea	p:Euryarchaeota	c:Halobacteria	o:Halobacteriales	f:Halobacteriaceae	g:Halobellus	s:Halobellus_salinus
OTU26850	k:Bacteria	p:Actinobacteria	c:Actinobacteria	o:Streptosporangiales	f:Thermomonosporaceae	g:Actinoallomurus	s:Actinoallomurus_luridus
OTU26851	k:Bacteria	p:Omnitrophica	c:NPL-UPA2	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26852	k:Bacteria	p:Firmicutes	c:Clostridia	o:Clostridiales	f:Peptococcaceae	UNKNOWN	UNKNOWN
OTU26853	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26854	k:Archaea	p:Woesearchaeota_[DHVEG-6]	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26855	k:Bacteria	p:Planctomycetes	c:Phycisphaerae	o:Phycisphaerales	f:Phycisphaeraceae	g:Urania-1B-19_marine_sediment_group	UNKNOWN
